Visibility,Traits ID,Genus,Species,Invasive To Political Region1,Morphospecies,Contributor,Latitude,Longitude,Caste,N,Head width across eyes (mm),Head length (mm),Clypeus length (mm),Mandible length (mm),Hind femur length (mm),Scape length (mm),Weber's length (mm),Pronotum width (mm),Inter-ocular width (mm),Max eye width (mm),Whole body length (mm),Sculpturing,Pilosity (#),Number of Spines (#),Dominant colour head (Fig. 16),Dominant colour mesosoma (Fig. 16),Dominant colour gaster (Fig. 16),Polymorphism,Queen number,Worker number (#),Colony type,Colony founding,Nest Site,Activity,Diet,Notes,Political Region1,Continent,username,Date Of Upload,Batch,Batch Name
Public,Andersen&Hoffmann_2011_traits_76,Iridomyrmex,pallidus,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,1.223076924,1.246153847,0.288461539,0.553846154,1.500000002,1.176923078,1.730769233,0.726923078,0.553846154,0.253846154,,1.5,11,0,19,19,19,Polymorphic (3),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_77,Iridomyrmex,pallidus,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,,1.153846155,,,,,,,,,,,,,,,,Polymorphic (3),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_78,Iridomyrmex,pallidus,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,,1.176923078,,,,,,,,,,,,,,,,Polymorphic (3),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_79,Iridomyrmex,pallidus,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,,1.03846154,,,,,,,,,,,,,,,,Polymorphic (3),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_80,Iridomyrmex,pallidus,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,,1.061538463,,,,,,,,,,,,,,,,Polymorphic (3),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_81,Iridomyrmex,pallidus,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,,0.900000001,,,,,,,,,,,,,,,,Polymorphic (3),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_82,Iridomyrmex,pallidus,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,,0.876923078,,,,,,,,,,,,,,,,Polymorphic (3),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_83,Anochetus,paripungens,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,1.361538463,1.134,0.046153846,0.761538462,1.05,1.008,1.596,0.588,0.798,0.161538462,,2,0,4,22,22,22,Monomorphic (1),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_84,Anochetus,paripungens,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,1.176,1.176,0.069230769,0.853846155,1.134,1.092,1.68,0.672,1.015384616,0.207692308,,2,5,4,23,23,23,Monomorphic (1),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_85,Anochetus,paripungens,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,1.223076924,1.05,0.069230769,0.807692309,1.029,0.966,1.47,0.588,0.876923078,0.138461539,,2,2,4,22,22,22,Monomorphic (1),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_86,Anochetus,paripungens,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,1.269230771,1.008,0.069230769,0.876923078,1.092,1.05,1.449,0.63,0.992307693,0.184615385,,2,13,4,22,23,23,Monomorphic (1),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_87,Stigmacros,pilosella,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,0.576923078,0.640384616,0.138461539,0.276923077,0.461538462,0.553846154,0.876923078,0.403846154,0.473076924,0.103846154,,1,8,2,8,8,24,Monomorphic (1),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_88,Tetraponera,punctulata,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,1.092,1.428,0.144230769,0.5985,1.008,0.63,2.1,0.735,0.672,0.294,,1,11,0,24,24,24,Monomorphic (1),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_89,Tetraponera,punctulata,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,1.092,1.428,0.184615385,0.5565,1.05,0.672,2.226,0.756,0.672,0.294,,1,7,0,24,24,24,Monomorphic (1),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_90,Tetraponera,punctulata,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,1.1445,1.428,0.184615385,0.609,1.008,0.672,2.184,0.756,0.7035,0.294,,1,8,0,24,24,24,Monomorphic (1),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_91,Tetraponera,punctulata,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,0.9765,1.176,0.138461539,0.4935,0.8295,0.546,1.89,0.63,0.567,0.273,,1,9,0,24,24,24,Monomorphic (1),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_92,Crematogaster,queenslandica,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,0.680769231,0.576923078,0.242307693,0.346153847,0.565384616,0.600000001,0.715384616,0.392307693,0.530769231,0.161538462,,2,3,2,15,15,19,Polymorphic (3),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_93,Crematogaster,queenslandica,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,0.692307693,0.646153847,0.161538462,0.36923077,0.576923078,0.507692308,0.750000001,0.392307693,0.542307693,0.126923077,,2,4,2,15,15,19,Polymorphic (3),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_94,Crematogaster,queenslandica,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,0.611538462,0.576923078,0.207692308,0.253846154,0.576923078,0.507692308,0.600000001,0.357692308,0.45,0.126923077,,2,6,2,15,15,19,Polymorphic (3),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_95,Crematogaster,queenslandica,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,0.588461539,0.553846154,0.207692308,0.3,0.51923077,0.438461539,0.646153847,0.346153847,0.45,0.115384616,,2,3,2,18,18,18,Polymorphic (3),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_96,Crematogaster,queenslandica,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,,0.611538462,,,,,,,,,,,,,,,,Polymorphic (3),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_97,Crematogaster,queenslandica,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,,0.576923078,,,,,,,,,,,,,,,,Polymorphic (3),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_98,Crematogaster,queenslandica,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,,0.588461539,,,,,,,,,,,,,,,,Polymorphic (3),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_99,Crematogaster,queenslandica,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,,0.576923078,,,,,,,,,,,,,,,,Polymorphic (3),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_100,Crematogaster,queenslandica,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,,0.623076924,,,,,,,,,,,,,,,,Polymorphic (3),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_101,Crematogaster,queenslandica,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,,0.576923078,,,,,,,,,,,,,,,,Polymorphic (3),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_102,Iridomyrmex,reburrus,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,1.596,1.785,0.42,0.777,2.814,1.596,2.604,1.008,1.092,0.276923077,,1,27,0,20,20,24,Polymorphic (3),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_103,Iridomyrmex,reburrus,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,1.638,1.785,0.504,0.798,2.73,1.596,2.625,1.008,1.092,0.253846154,,1,32,0,20,20,24,Polymorphic (3),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_104,Iridomyrmex,reburrus,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,1.596,1.764,0.42,0.798,2.73,1.533,2.604,0.945,1.05,0.3,,1,36,0,20,20,24,Polymorphic (3),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_105,Iridomyrmex,reburrus,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,1.785,1.911,0.483,0.798,2.772,1.68,2.772,1.113,1.176,0.3,,1,36,0,20,20,24,Polymorphic (3),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_106,Iridomyrmex,reburrus,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,,1.869,,,,,,,,,,,,,,,,Polymorphic (3),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_107,Iridomyrmex,reburrus,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,,1.953,,,,,,,,,,,,,,,,Polymorphic (3),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_108,Iridomyrmex,reburrus,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,,1.932,,,,,,,,,,,,,,,,Polymorphic (3),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_109,Iridomyrmex,reburrus,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,,1.848,,,,,,,,,,,,,,,,Polymorphic (3),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_110,Iridomyrmex,reburrus,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,,1.827,,,,,,,,,,,,,,,,Polymorphic (3),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_111,Iridomyrmex,reburrus,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,,1.785,,,,,,,,,,,,,,,,Polymorphic (3),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_112,Anochetus,rectangularis,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,1.015384616,0.96923077,0.092307692,0.623076924,0.900000001,0.876923078,1.523076925,0.623076924,0.715384616,0.15,,2,11,0,21,21,21,Monomorphic (1),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_113,Anochetus,rectangularis,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,1.061538463,0.946153847,0.069230769,0.66923077,0.980769232,0.923076924,1.592307694,0.66923077,0.761538462,0.161538462,,2,17,0,21,21,21,Monomorphic (1),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_114,Anochetus,rectangularis,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,1.03846154,0.96923077,0.046153846,0.66923077,0.957692309,0.923076924,1.730769233,0.623076924,0.715384616,0.184615385,,2,10,0,21,21,21,Monomorphic (1),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_115,Anochetus,rectangularis,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,1.050000001,1.015384616,0.057692308,0.66923077,0.923076924,0.923076924,1.546153848,0.66923077,0.715384616,0.184615385,,2,14,0,21,21,21,Monomorphic (1),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_116,Rhytidoponera,reticulata,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,1.848,1.974,0.588,1.092,2.646,1.995,2.814,1.26,1.344,0.315,,3,15,0,22,22,22,Monomorphic (1),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_117,Rhytidoponera,reticulata,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,1.848,1.995,0.567,1.113,2.625,1.932,2.709,1.218,1.323,0.336,,3,16,0,22,22,22,Monomorphic (1),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_118,Rhytidoponera,reticulata,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,1.764,1.848,0.546,1.008,2.4885,1.911,2.688,1.176,1.281,0.336,,3,16,0,22,22,22,Monomorphic (1),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_119,Rhytidoponera,reticulata,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,1.89,1.932,0.609,1.071,2.562,1.974,2.772,1.239,1.365,0.378,,3,15,0,24,24,23,Monomorphic (1),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_120,Ectomomyrmex,ruficornis,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,1.176,1.176,0.21,0.672,1.008,0.882,1.932,0.882,1.008,0.115384616,,2,23,0,1,1,24,Monomorphic (1),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_121,Opisthopsis,rufoniger,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,1.0605,1.218,0.315,0.504,1.239,1.113,1.68,0.756,0.462,0.378,,1,1,0,17,17,24,Monomorphic (1),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_122,Opisthopsis,rufoniger,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,1.302,1.512,0.399,0.567,1.386,1.197,1.932,0.945,0.63,0.483,,1,0,0,17,17,24,Monomorphic (1),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_123,Opisthopsis,rufoniger,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,1.197,1.386,0.3465,0.546,1.344,1.176,1.806,0.903,0.5775,0.483,,1,0,0,17,17,24,Monomorphic (1),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_124,Opisthopsis,rufoniger,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,1.0605,1.218,0.294,0.462,1.218,1.071,1.596,0.735,0.441,0.441,,1,0,0,17,17,24,Monomorphic (1),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_125,Polyrhachis,schenkii,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,1.1865,1.26,0.378,0.546,1.659,1.5855,1.89,0.924,0.861,0.252,,1.5,45,4,21,21,22,Monomorphic (1),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_126,Polyrhachis,schenkii,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,1.176,1.3125,0.336,0.504,1.575,1.512,1.806,0.903,0.777,0.294,,1.5,43,4,21,9,22,Monomorphic (1),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_127,Polyrhachis,schenkii,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,1.218,1.26,0.378,0.546,1.638,1.533,1.89,0.945,0.84,0.294,,1.5,47,4,10,10,22,Monomorphic (1),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_128,Polyrhachis,schenkii,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,1.092,1.218,0.3045,0.5355,1.5435,1.512,1.869,0.84,0.756,0.294,,1.5,37,4,10,10,8,Monomorphic (1),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_129,Polyrhachis,senilis,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,1.449,1.344,0.378,0.63,1.722,1.68,1.89,1.596,1.05,0.273,,1.5,42,4,1,1,7,Monomorphic (1),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_130,Polyrhachis,senilis,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,1.491,1.386,0.42,0.588,1.68,1.596,1.974,1.6695,1.05,0.294,,1.5,56,4,1,1,7,Monomorphic (1),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_131,Polyrhachis,senilis,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,1.344,1.26,0.336,0.609,1.554,1.428,1.848,1.47,1.008,0.273,,1.5,58,4,1,1,7,Monomorphic (1),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_132,Polyrhachis,senilis,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,1.47,1.323,0.3885,0.588,1.638,1.554,1.974,1.4805,1.071,0.273,,1.5,52,4,1,1,7,Monomorphic (1),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_133,Tetramorium,simillimum,Unknown,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,0.600000001,0.600000001,0.046153846,0.276923077,0.392307693,0.415384616,0.680769231,0.392307693,0.484615385,0.092307692,,2,0,4,15,15,19,Monomorphic (1),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_134,Tetramorium,simillimum,Unknown,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,0.576923078,0.600000001,0.173076923,0.253846154,0.392307693,0.392307693,0.750000001,0.392307693,0.473076924,0.086538462,,2,0,4,15,15,19,Monomorphic (1),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_135,Tetramorium,simillimum,Unknown,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,0.588461539,0.623076924,0.023076923,0.276923077,0.426923077,0.403846154,0.761538462,0.403846154,0.507692308,0.092307692,,2,9,4,15,15,8,Monomorphic (1),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_136,Tetramorium,simillimum,Unknown,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,0.576923078,0.605769231,0.034615385,0.323076923,0.432692308,0.36923077,0.680769231,0.403846154,0.496153847,0.092307692,,2,5,4,20,20,8,Monomorphic (1),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_137,Oecophylla,smaragdina,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,1.554,1.596,0.63,0.987,3.066,2.583,2.73,0.924,1.05,0.378,,1.5,0,0,19,15,4,Polymorphic (3),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_138,Oecophylla,smaragdina,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,1.428,1.512,0.567,0.882,2.562,2.31,2.52,0.756,0.945,0.357,,1.5,0,0,15,15,5,Polymorphic (3),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_139,Oecophylla,smaragdina,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,1.617,1.722,0.651,1.05,3.129,2.772,2.814,0.924,1.092,0.357,,1.5,1,0,19,15,4,Polymorphic (3),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_140,Oecophylla,smaragdina,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,1.4385,1.554,0.546,0.903,2.877,2.52,2.625,0.819,0.966,0.378,,1.5,0,0,19,19,4,Polymorphic (3),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_141,Oecophylla,smaragdina,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,,1.638,,,,,,,,,,,,,,,,Polymorphic (3),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_142,Oecophylla,smaragdina,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,,1.47,,,,,,,,,,,,,,,,Polymorphic (3),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_143,Oecophylla,smaragdina,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,,1.512,,,,,,,,,,,,,,,,Polymorphic (3),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_144,Oecophylla,smaragdina,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,,1.512,,,,,,,,,,,,,,,,Polymorphic (3),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_145,Oecophylla,smaragdina,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,,1.659,,,,,,,,,,,,,,,,Polymorphic (3),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_146,Oecophylla,smaragdina,Native*,FALSE,"Gibb, Heloise",-12.7,130.983,Worker,1,,1.449,,,,,,,,,,,,,,,,Polymorphic (3),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_147,Arnoldius,sp._1,Native*,TRUE,"Gibb, Heloise",-12.7,130.983,Worker,1,0.45,0.507692308,0.069230769,0.219230769,0.426923077,0.392307693,0.66923077,0.311538462,0.346153847,0.046153846,,1.5,0,0,15,15,16,Monomorphic (1),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_148,Solenopsis,sp._1,Native*,TRUE,"Gibb, Heloise",-12.7,130.983,Worker,1,0.3,0.392307693,0.040384615,0.161538462,0.207692308,0.230769231,0.415384616,0.219230769,0.3,0.023076923,,1,16,0,16,16,16,Polymorphic (3),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_149,Solenopsis,sp._1,Native*,TRUE,"Gibb, Heloise",-12.7,130.983,Worker,1,0.415384616,0.496153847,0.069230769,0.288461539,0.323076923,0.334615385,0.600000001,0.3,0.357692308,0.034615385,,1,20,0,15,15,15,Polymorphic (3),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_150,Solenopsis,sp._1,Native*,TRUE,"Gibb, Heloise",-12.7,130.983,Worker,1,0.357692308,0.426923077,0.057692308,0.230769231,0.253846154,0.230769231,0.51923077,0.230769231,0.346153847,0.028846154,,1,9,0,15,15,15,Polymorphic (3),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_151,Solenopsis,sp._1,Native*,TRUE,"Gibb, Heloise",-12.7,130.983,Worker,1,0.380769231,0.484615385,0.069230769,0.346153847,0.3,0.3,0.576923078,0.265384616,0.380769231,0.028846154,,1,21,0,19,19,19,Polymorphic (3),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_152,Solenopsis,sp._1,Native*,TRUE,"Gibb, Heloise",-12.7,130.983,Worker,1,,0.461538462,,,,,,,,,,,,,,,,Polymorphic (3),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_153,Solenopsis,sp._1,Native*,TRUE,"Gibb, Heloise",-12.7,130.983,Worker,1,,0.432692308,,,,,,,,,,,,,,,,Polymorphic (3),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_154,Solenopsis,sp._1,Native*,TRUE,"Gibb, Heloise",-12.7,130.983,Worker,1,,0.438461539,,,,,,,,,,,,,,,,Polymorphic (3),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_155,Solenopsis,sp._1,Native*,TRUE,"Gibb, Heloise",-12.7,130.983,Worker,1,,0.45,,,,,,,,,,,,,,,,Polymorphic (3),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_156,Solenopsis,sp._1,Native*,TRUE,"Gibb, Heloise",-12.7,130.983,Worker,1,,0.438461539,,,,,,,,,,,,,,,,Polymorphic (3),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_157,Solenopsis,sp._1,Native*,TRUE,"Gibb, Heloise",-12.7,130.983,Worker,1,,0.415384616,,,,,,,,,,,,,,,,Polymorphic (3),,,,,,,,,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_158,Sphinctomyrmex,sp._1,Native*,TRUE,"Gibb, Heloise",-12.7,130.983,Worker,1,0.966,1.134,0.084,0.504,0.966,0.63,1.722,0.7035,,,,2.5,48,0,22,22,22,Monomorphic (1),,,,,,,,Eyes absent,,,bgrossman,22.02.17,136,Traits_1_February 2017
Public,Andersen&Hoffmann_2011_traits_159,Sphinctomyrmex,sp._1,Native*,TRUE,"Gibb, Heloise",-12.7,130.983,Worker,1,0.966,0.987,0.126,0.525,0.966,0.672,1.554,0.651,,,,2.5,64,0,22,22,22,Monomorphic (1),,,,,,,,Eyes absent,,,bgrossman,22.02.17,136,Traits_1_February 2017
